Site,Sp,ID Code,Rep,Tree,IN/OUT,Height,Year,DBH,NYear,NyearQ,sqdbh,ttdbh,sqht
Brighton,BS,S-BS-Mlt,2,29,IN,7.8,10,1.6,10,1,1.264911064,1.367980757,2.792848009
Brighton,BS,S-BS-Mlt,2,29,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,2,29,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,2,29,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,2,30,OUT,4.7,5,0.2,5,4,0.447213596,0.341995189,2.167948339
Brighton,BS,S-BS-Mlt,2,30,OUT,12.4,10,1.9,10,1,1.378404875,1.534036644,3.521363372
Brighton,BS,S-BS-Mlt,2,30,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,2,30,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,2,30,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,2,31,OUT,5.3,5,0.2,5,4,0.447213596,0.341995189,2.302172887
Brighton,BS,S-BS-Mlt,2,31,OUT,12.8,10,2,10,1,1.414213562,1.587401052,3.577708764
Brighton,BS,S-BS-Mlt,2,31,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,2,31,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,2,31,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,2,32,OUT,5.5,5,0.2,5,4,0.447213596,0.341995189,2.34520788
Brighton,BS,S-BS-Mlt,2,32,OUT,10.8,10,1.7,10,1,1.303840481,1.424402129,3.286335345
Brighton,BS,S-BS-Mlt,2,32,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,2,32,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,2,32,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,2,33,OUT,5.7,5,0.4,5,4,0.632455532,0.542883523,2.387467277
Brighton,BS,S-BS-Mlt,2,33,OUT,14.6,10,2.2,10,1,1.483239697,1.691538112,3.820994635
Brighton,BS,S-BS-Mlt,2,33,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,2,33,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,2,33,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,2,34,OUT,5.9,5,0.4,5,4,0.632455532,0.542883523,2.42899156
Brighton,BS,S-BS-Mlt,2,34,OUT,15.4,10,1.9,10,1,1.378404875,1.534036644,3.924283374
Brighton,BS,S-BS-Mlt,2,34,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,2,34,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,2,34,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,2,35,OUT,5.8,5,0.4,5,4,0.632455532,0.542883523,2.408318916
Brighton,BS,S-BS-Mlt,2,35,OUT,12.1,10,2.7,10,1,1.643167673,1.938991221,3.478505426
Brighton,BS,S-BS-Mlt,2,35,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,2,35,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,2,35,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,2,36,OUT,5.6,5,0.5,5,4,0.707106781,0.629960525,2.366431913
Brighton,BS,S-BS-Mlt,2,36,OUT,13.1,10,2.3,10,1,1.516575089,1.742416162,3.619392214
Brighton,BS,S-BS-Mlt,2,36,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,2,36,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,2,36,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,1,OUT,6.4,5,0.5,5,4,0.707106781,0.629960525,2.529822128
Brighton,BS,S-BS-Mlt,3,1,OUT,11.1,10,1.6,10,1,1.264911064,1.367980757,3.33166625
Brighton,BS,S-BS-Mlt,3,1,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,1,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,1,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,2,OUT,6.8,5,0.5,5,4,0.707106781,0.629960525,2.607680962
Brighton,BS,S-BS-Mlt,3,2,OUT,15.5,10,2,10,1,1.414213562,1.587401052,3.937003937
Brighton,BS,S-BS-Mlt,3,2,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,2,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,2,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,3,OUT,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,3,OUT,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,3,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,3,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,3,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,4,OUT,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,4,OUT,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,4,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,4,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,4,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,5,OUT,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,5,OUT,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,5,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,5,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,5,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,6,OUT,5.2,5,0.3,5,4,0.547722558,0.448140475,2.28035085
Brighton,BS,S-BS-Mlt,3,6,OUT,8.4,10,0.8,10,1,0.894427191,0.861773876,2.898275349
Brighton,BS,S-BS-Mlt,3,6,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,6,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,6,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,7,OUT,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,7,OUT,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,7,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,7,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,7,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,8,IN,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,8,IN,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,8,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,8,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,8,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,9,IN,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,9,IN,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,9,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,9,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,9,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,10,IN,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,10,IN,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,10,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,10,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,10,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,11,IN,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,11,IN,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,11,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,11,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,11,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,12,OUT,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,12,OUT,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,12,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,12,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,12,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,13,OUT,1.8,5,0,5,4,0,0,1.341640787
Brighton,BS,S-BS-Mlt,3,13,OUT,4.6,10,0.2,10,1,0.447213596,0.341995189,2.144761059
Brighton,BS,S-BS-Mlt,3,13,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,13,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,13,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,14,IN,2.6,5,0,5,4,0,0,1.61245155
Brighton,BS,S-BS-Mlt,3,14,IN,7.6,10,0.6,10,1,0.774596669,0.711378661,2.75680975
Brighton,BS,S-BS-Mlt,3,14,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,14,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,14,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,15,IN,5.7,5,0.4,5,4,0.632455532,0.542883523,2.387467277
Brighton,BS,S-BS-Mlt,3,15,IN,10.7,10,1.9,10,1,1.378404875,1.534036644,3.271085447
Brighton,BS,S-BS-Mlt,3,15,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,15,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,15,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,16,IN,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,16,IN,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,16,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,16,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,16,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,17,IN,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,17,IN,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,17,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,17,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,17,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,18,OUT,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,18,OUT,3,10,0,10,1,0,0,1.732050808
Brighton,BS,S-BS-Mlt,3,18,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,18,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,18,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,19,OUT,6.1,5,0.5,5,4,0.707106781,0.629960525,2.469817807
Brighton,BS,S-BS-Mlt,3,19,OUT,13.9,10,2.5,10,1,1.58113883,1.842015749,3.728270377
Brighton,BS,S-BS-Mlt,3,19,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,19,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,19,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,20,IN,8,5,0.6,5,4,0.774596669,0.711378661,2.828427125
Brighton,BS,S-BS-Mlt,3,20,IN,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,20,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,20,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,20,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,21,IN,4.7,5,0.2,5,4,0.447213596,0.341995189,2.167948339
Brighton,BS,S-BS-Mlt,3,21,IN,7.7,10,1.4,10,1,1.183215957,1.251464949,2.774887385
Brighton,BS,S-BS-Mlt,3,21,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,21,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,21,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,22,IN,3.5,5,0,5,4,0,0,1.870828693
Brighton,BS,S-BS-Mlt,3,22,IN,4.6,10,0.2,10,1,0.447213596,0.341995189,2.144761059
Brighton,BS,S-BS-Mlt,3,22,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,22,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,22,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,23,IN,3,5,0,5,4,0,0,1.732050808
Brighton,BS,S-BS-Mlt,3,23,IN,9.6,10,1.4,10,1,1.183215957,1.251464949,3.098386677
Brighton,BS,S-BS-Mlt,3,23,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,23,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,23,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,24,OUT,5.8,5,0.4,5,4,0.632455532,0.542883523,2.408318916
Brighton,BS,S-BS-Mlt,3,24,OUT,14.3,10,2.1,10,1,1.449137675,1.639882998,3.78153408
Brighton,BS,S-BS-Mlt,3,24,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,24,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,24,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,25,OUT,5.6,5,0.4,5,4,0.632455532,0.542883523,2.366431913
Brighton,BS,S-BS-Mlt,3,25,OUT,10.4,10,1.6,10,1,1.264911064,1.367980757,3.224903099
Brighton,BS,S-BS-Mlt,3,25,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,25,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,25,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,26,IN,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,26,IN,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,26,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,26,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,26,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,27,IN,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,27,IN,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,27,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,27,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,27,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,28,IN,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,28,IN,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,28,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,28,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,28,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,29,IN,3.1,5,0,5,4,0,0,1.760681686
Brighton,BS,S-BS-Mlt,3,29,IN,9.9,10,1.3,10,1,1.140175425,1.191138425,3.146426545
Brighton,BS,S-BS-Mlt,3,29,IN,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,29,IN,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,29,IN,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,30,OUT,2.2,5,0,5,4,0,0,1.483239697
Brighton,BS,S-BS-Mlt,3,30,OUT,9.4,10,0.8,10,1,0.894427191,0.861773876,3.065941943
Brighton,BS,S-BS-Mlt,3,30,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,30,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,30,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,31,OUT,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,31,OUT,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,31,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,31,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,31,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,32,OUT,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,32,OUT,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,32,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,32,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,32,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,33,OUT,3.1,5,0,5,4,0,0,1.760681686
Brighton,BS,S-BS-Mlt,3,33,OUT,5.6,10,0.3,10,1,0.547722558,0.448140475,2.366431913
Brighton,BS,S-BS-Mlt,3,33,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,33,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,33,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,34,OUT,3.8,5,0,5,4,0,0,1.949358869
Brighton,BS,S-BS-Mlt,3,34,OUT,11.1,10,1.1,10,1,1.048808848,1.065602237,3.33166625
Brighton,BS,S-BS-Mlt,3,34,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,34,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,34,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,35,OUT,6.3,5,0.8,5,4,0.894427191,0.861773876,2.50998008
Brighton,BS,S-BS-Mlt,3,35,OUT,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,35,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,35,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,35,OUT,,27,,27,5.76,,,
Brighton,BS,S-BS-Mlt,3,36,OUT,,5,,5,4,,,
Brighton,BS,S-BS-Mlt,3,36,OUT,,10,,10,1,,,
Brighton,BS,S-BS-Mlt,3,36,OUT,,15,,15,0,,,
Brighton,BS,S-BS-Mlt,3,36,OUT,,16,,16,0.04,,,
Brighton,BS,S-BS-Mlt,3,36,OUT,,27,,27,5.76,,,
Chase Stream,BS,S-BS-Mlt,1,1,OUT,5.6,5,0.4,5,4,0.632455532,0.542883523,2.366431913
Chase Stream,BS,S-BS-Mlt,1,1,OUT,13,10,2.5,10,1,1.58113883,1.842015749,3.605551276
Chase Stream,BS,S-BS-Mlt,1,1,OUT,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,1,OUT,23.8,16,4.1,16,0.04,2.024845673,2.561666396,4.878524367
Chase Stream,BS,S-BS-Mlt,1,1,OUT,39,27,5.6,27,5.76,2.366431913,3.153494065,6.244997998
Chase Stream,BS,S-BS-Mlt,1,2,OUT,6,5,0.5,5,4,0.707106781,0.629960525,2.449489743
Chase Stream,BS,S-BS-Mlt,1,2,OUT,13.9,10,2.6,10,1,1.61245155,1.890814389,3.728270377
Chase Stream,BS,S-BS-Mlt,1,2,OUT,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,2,OUT,24.9,16,5.2,16,0.04,2.28035085,3.001480751,4.98998998
Chase Stream,BS,S-BS-Mlt,1,2,OUT,35.9,27,5.8,27,5.76,2.408318916,3.228137283,5.991660872
Chase Stream,BS,S-BS-Mlt,1,3,OUT,5.2,5,0.3,5,4,0.547722558,0.448140475,2.28035085
Chase Stream,BS,S-BS-Mlt,1,3,OUT,14.5,10,2.6,10,1,1.61245155,1.890814389,3.807886553
Chase Stream,BS,S-BS-Mlt,1,3,OUT,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,3,OUT,24.7,16,4.4,16,0.04,2.097617696,2.685149378,4.969909456
Chase Stream,BS,S-BS-Mlt,1,3,OUT,35.2,27,5.6,27,5.76,2.366431913,3.153494065,5.93295879
Chase Stream,BS,S-BS-Mlt,1,4,OUT,6.3,5,0.5,5,4,0.707106781,0.629960525,2.50998008
Chase Stream,BS,S-BS-Mlt,1,4,OUT,13.3,10,3.3,10,1,1.816590213,2.216541975,3.646916506
Chase Stream,BS,S-BS-Mlt,1,4,OUT,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,4,OUT,24.9,16,6.2,16,0.04,2.48997992,3.374901689,4.98998998
Chase Stream,BS,S-BS-Mlt,1,4,OUT,39.4,27,7.2,27,5.76,2.683281573,3.728679007,6.276941931
Chase Stream,BS,S-BS-Mlt,1,5,OUT,4.6,5,0.2,5,4,0.447213596,0.341995189,2.144761059
Chase Stream,BS,S-BS-Mlt,1,5,OUT,13.6,10,2.1,10,1,1.449137675,1.639882998,3.687817783
Chase Stream,BS,S-BS-Mlt,1,5,OUT,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,5,OUT,24.4,16,4.2,16,0.04,2.049390153,2.603151996,4.939635614
Chase Stream,BS,S-BS-Mlt,1,5,OUT,34.8,27,5.5,27,5.76,2.34520788,3.115839842,5.899152482
Chase Stream,BS,S-BS-Mlt,1,6,OUT,5.6,5,0.3,5,4,0.547722558,0.448140475,2.366431913
Chase Stream,BS,S-BS-Mlt,1,6,OUT,10.9,10,1.9,10,1,1.378404875,1.534036644,3.301514804
Chase Stream,BS,S-BS-Mlt,1,6,OUT,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,6,OUT,24.3,16,3.7,16,0.04,1.923538406,2.392220179,4.929503018
Chase Stream,BS,S-BS-Mlt,1,6,OUT,30.1,27,4.4,27,5.76,2.097617696,2.685149378,5.48634669
Chase Stream,BS,S-BS-Mlt,1,7,OUT,5.6,5,0.5,5,4,0.707106781,0.629960525,2.366431913
Chase Stream,BS,S-BS-Mlt,1,7,OUT,13.8,10,2.2,10,1,1.483239697,1.691538112,3.714835124
Chase Stream,BS,S-BS-Mlt,1,7,OUT,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,7,OUT,25,16,4.7,16,0.04,2.167948339,2.805855095,5
Chase Stream,BS,S-BS-Mlt,1,7,OUT,33.2,27,5.1,27,5.76,2.258317958,2.962875827,5.761944116
Chase Stream,BS,S-BS-Mlt,1,8,IN,,5,,5,4,,,
Chase Stream,BS,S-BS-Mlt,1,8,IN,,10,,10,1,,,
Chase Stream,BS,S-BS-Mlt,1,8,IN,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,8,IN,,16,,16,0.04,,,
Chase Stream,BS,S-BS-Mlt,1,8,IN,,27,,27,5.76,,,
Chase Stream,BS,S-BS-Mlt,1,9,IN,6.1,5,0.5,5,4,0.707106781,0.629960525,2.469817807
Chase Stream,BS,S-BS-Mlt,1,9,IN,10.3,10,2.1,10,1,1.449137675,1.639882998,3.209361307
Chase Stream,BS,S-BS-Mlt,1,9,IN,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,9,IN,10.3,16,4.4,16,0.04,2.097617696,2.685149378,3.209361307
Chase Stream,BS,S-BS-Mlt,1,9,IN,27.6,27,3.9,27,5.76,1.974841766,2.477667769,5.253570215
Chase Stream,BS,S-BS-Mlt,1,10,IN,4.7,5,0.3,5,4,0.547722558,0.448140475,2.167948339
Chase Stream,BS,S-BS-Mlt,1,10,IN,11.9,10,2.4,10,1,1.549193339,1.792561899,3.449637662
Chase Stream,BS,S-BS-Mlt,1,10,IN,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,10,IN,20.7,16,4.2,16,0.04,2.049390153,2.603151996,4.549725266
Chase Stream,BS,S-BS-Mlt,1,10,IN,31.5,27,4.7,27,5.76,2.167948339,2.805855095,5.61248608
Chase Stream,BS,S-BS-Mlt,1,11,IN,5.2,5,0.3,5,4,0.547722558,0.448140475,2.28035085
Chase Stream,BS,S-BS-Mlt,1,11,IN,12.6,10,2.1,10,1,1.449137675,1.639882998,3.54964787
Chase Stream,BS,S-BS-Mlt,1,11,IN,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,11,IN,24.7,16,3.9,16,0.04,1.974841766,2.477667769,4.969909456
Chase Stream,BS,S-BS-Mlt,1,11,IN,33.2,27,5.1,27,5.76,2.258317958,2.962875827,5.761944116
Chase Stream,BS,S-BS-Mlt,1,12,OUT,4.5,5,0.3,5,4,0.547722558,0.448140475,2.121320344
Chase Stream,BS,S-BS-Mlt,1,12,OUT,11.9,10,2,10,1,1.414213562,1.587401052,3.449637662
Chase Stream,BS,S-BS-Mlt,1,12,OUT,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,12,OUT,21.5,16,4.1,16,0.04,2.024845673,2.561666396,4.636809248
Chase Stream,BS,S-BS-Mlt,1,12,OUT,29.1,27,4.2,27,5.76,2.049390153,2.603151996,5.394441584
Chase Stream,BS,S-BS-Mlt,1,13,OUT,5.4,5,0.4,5,4,0.632455532,0.542883523,2.323790008
Chase Stream,BS,S-BS-Mlt,1,13,OUT,12.7,10,2.2,10,1,1.483239697,1.691538112,3.563705936
Chase Stream,BS,S-BS-Mlt,1,13,OUT,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,13,OUT,22.6,16,4.4,16,0.04,2.097617696,2.685149378,4.75394573
Chase Stream,BS,S-BS-Mlt,1,13,OUT,34,27,5.9,27,5.76,2.42899156,3.265136495,5.830951895
Chase Stream,BS,S-BS-Mlt,1,14,IN,5.8,5,0.4,5,4,0.632455532,0.542883523,2.408318916
Chase Stream,BS,S-BS-Mlt,1,14,IN,12,10,2.3,10,1,1.516575089,1.742416162,3.464101615
Chase Stream,BS,S-BS-Mlt,1,14,IN,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,14,IN,20,16,4.4,16,0.04,2.097617696,2.685149378,4.472135955
Chase Stream,BS,S-BS-Mlt,1,14,IN,33.6,27,5.2,27,5.76,2.28035085,3.001480751,5.796550699
Chase Stream,BS,S-BS-Mlt,1,15,IN,5.6,5,0.4,5,4,0.632455532,0.542883523,2.366431913
Chase Stream,BS,S-BS-Mlt,1,15,IN,12,10,2.1,10,1,1.449137675,1.639882998,3.464101615
Chase Stream,BS,S-BS-Mlt,1,15,IN,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,15,IN,21.5,16,4,16,0.04,2,2.5198421,4.636809248
Chase Stream,BS,S-BS-Mlt,1,15,IN,33.2,27,5.1,27,5.76,2.258317958,2.962875827,5.761944116
Chase Stream,BS,S-BS-Mlt,1,16,IN,6.2,5,0.4,5,4,0.632455532,0.542883523,2.48997992
Chase Stream,BS,S-BS-Mlt,1,16,IN,13.5,10,2.7,10,1,1.643167673,1.938991221,3.674234614
Chase Stream,BS,S-BS-Mlt,1,16,IN,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,16,IN,23.6,16,4.4,16,0.04,2.097617696,2.685149378,4.857983121
Chase Stream,BS,S-BS-Mlt,1,16,IN,33.6,27,5.2,27,5.76,2.28035085,3.001480751,5.796550699
Chase Stream,BS,S-BS-Mlt,1,17,IN,5.6,5,0.4,5,4,0.632455532,0.542883523,2.366431913
Chase Stream,BS,S-BS-Mlt,1,17,IN,13,10,2.4,10,1,1.549193339,1.792561899,3.605551276
Chase Stream,BS,S-BS-Mlt,1,17,IN,,15,,15,0,,,
Chase Stream,BS,S-BS-Mlt,1,17,IN,20.7,16,4.2,16,0.04,2.049390153,2.603151996,4.549725266
Chase Stream,BS,S-BS-Mlt,1,17,IN,35.5,27,5.7,27,5.76,2.387467277,3.190924808,5.958187644
Chase Stream,BS,S-BS-Mlt,1,18,OUT,6,5,0.5,5,4,0.707106781,0.629960525,2.449489743
Chase Stream,BS,S-BS-Mlt,1,18,OUT,15.3,10,2.8,10,1,1.673320053,1.986576777,3.911521443
